Date,Open,High,Low,Close,Adj Close,Volume,Return,RSI,Volume Ratio,Volatility Ratio,Momentum Ratio,% MACD,TR,ATR,OBV,Balance
11/2/2015,13.928000450134276,14.386667251586914,13.814666748046877,14.252667427062988,14.252667427062988,58918500,0.0331513941317436,46.43382781841794,0.8533996719281284,0.4025840287466589,-0.9539995193481444,-3.915131894712725,0.5720005035400373,0.5430474281311036,3977764500,100.0
11/3/2015,14.256667137145996,14.29599952697754,13.850000381469728,13.890000343322754,13.890000343322754,124987500,-0.0254455585662233,44.18950006431285,1.7512555130658478,0.4058092040457515,-0.3119993209838867,-3.8793169969167214,0.4459991455078125,0.548618861607143,3852777000,100.0
11/4/2015,15.133333206176758,15.515999794006348,15.013333320617676,15.44200038909912,15.44200038909912,190896000,0.1117350617289545,57.11961650060543,2.518266554668076,0.5681426871268694,1.4360008239746076,-2.8869389151733538,0.5026664733886719,0.5462855611528671,4043673000,100.0
11/5/2015,15.371999740600586,15.638667106628418,15.279333114624023,15.451333045959473,15.451333045959473,67452000,0.0006043683865557,54.19659461570229,0.9044584321822112,0.5615561864711553,1.3366661071777344,-2.0873581247979067,0.3593339920043945,0.5357142175946918,4111125000,100.0
11/6/2015,15.380000114440918,15.557332992553713,15.300000190734863,15.490667343139648,15.490667343139648,36679500,0.0025456895572166,53.9148269353996,0.5109106256372541,0.5515313077781695,1.5513343811035156,-1.4263520251731916,0.2573328018188494,0.5245237350463869,4147804500,100.0
11/9/2015,15.53266716003418,15.53266716003418,14.95400047302246,15.022000312805176,15.022000312805176,57763500,-0.0302547992254208,59.74995764414288,0.8044680366584568,0.5565733192977433,0.6713333129882795,-1.1579030926195657,0.5786666870117205,0.4391904558454245,4090041000,100.0
11/10/2015,14.898667335510254,14.91333293914795,14.405332565307615,14.43333339691162,14.43333339691162,69255000,-0.0391869859962497,55.49263941829293,0.9701281632387194,0.5730193040571265,0.410000801086424,-1.260132842889426,0.5080003738403338,0.4468571117946083,4020786000,100.0
11/11/2015,14.517999649047852,14.631999969482422,14.241999626159668,14.60533332824707,14.60533332824707,50217000,0.0119168543125494,56.00609492751057,0.7016484904120126,0.5730262826056803,0.4079999923706054,-1.2309256137429512,0.3900003433227539,0.4444761957441061,4071003000,100.0
11/12/2015,14.523332595825195,14.600000381469728,14.177332878112791,14.196000099182127,14.196000099182127,43738500,-0.0280262846362623,53.6821094124908,0.6106699169829023,0.5771578593129569,0.0873327255248987,-1.4224529607054792,0.4226675033569371,0.4381905283246728,4027264500,100.0
11/13/2015,14.196666717529297,14.199333190917969,13.767999649047852,13.812666893005373,13.812666893005373,51454500,-0.0270029024724255,46.14248662453485,0.7252664539686365,0.5747164206870597,0.017333984375,-1.77541565383635,0.4313335418701172,0.4410000528608056,3975810000,100.0
11/16/2015,13.739333152770996,14.33199977874756,13.720000267028809,14.28733253479004,14.28733253479004,43881000,0.0343645181239429,53.68159827109765,0.615797843844495,0.590063966202176,0.0346651077270525,-1.7649629781266656,0.6119995117187518,0.439047609056746,4019691000,100.0
11/17/2015,14.346667289733888,14.399999618530272,14.09333324432373,14.266667366027832,14.266667366027832,32230500,-0.0014463979691021,51.93794524497313,0.5224141871422945,0.5401684155964941,0.3766670227050781,-1.7486394505152285,0.3066663742065412,0.4364286150251122,3987460500,100.0
11/18/2015,14.300000190734863,14.7586669921875,14.16800022125244,14.73799991607666,14.73799991607666,42178500,0.0330373266549395,56.70741322144821,0.6949758282172198,0.5489411771735647,-0.7040004730224592,-1.4478681507870568,0.5906667709350604,0.4638096264430462,4029639000,100.0
11/19/2015,14.702667236328123,15.079333305358888,14.686667442321776,14.786666870117188,14.786666870117188,37566000,0.0033021410176179,60.378300396901466,0.621439205955335,0.5486673245115608,-0.6646661758422852,-1.169529030135984,0.3926658630371129,0.4549999918256496,4067205000,100.0
11/20/2015,14.899333000183104,15.0,14.238666534423828,14.667332649230955,14.667332649230955,66010500,-0.0080703935467293,55.33320921352814,1.0897515266476157,0.5472736741848704,-0.8233346939086932,-1.005829290001637,0.7613334655761719,0.4685237748282306,4001194500,100.0
11/23/2015,14.489999771118164,14.612000465393066,14.312000274658203,14.516667366027832,14.516667366027832,37893000,-0.0102721665081363,57.789839618904935,0.6323404255319149,0.5399759921980866,-0.5053329467773438,-0.9503886301967356,0.3000001907348633,0.4580952780587343,3963301500,100.0
11/24/2015,14.357999801635742,14.733332633972168,14.333333015441896,14.550000190734863,14.550000190734863,37204500,0.0022961761034103,37.90651643865619,0.6290316240367533,0.5325313655821773,0.1166667938232439,-0.8775150716954881,0.3999996185302716,0.4507619312831342,4000506000,100.0
11/25/2015,14.755999565124512,15.388667106628418,14.69200038909912,15.309332847595217,15.309332847595217,59862000,0.0521878107839393,49.18822751136651,0.9961671478013208,0.5604738939956004,0.7039995193481463,-0.3908800434600463,0.6966667175292987,0.4748571259634845,4060368000,100.0
11/27/2015,15.404000282287598,15.483332633972168,15.133999824523926,15.440667152404783,15.440667152404783,29241000,0.0085787085640509,50.2454970319184,0.485725854175102,0.5592261340229782,1.2446670532226562,0.0602929313098844,0.3493328094482422,0.4814285550798697,4089609000,100.0
11/30/2015,15.452667236328123,15.618666648864746,15.272000312805176,15.350666999816896,15.350666999816896,39897000,-0.0058287735691442,54.867783983838194,0.677756203464461,0.5515914446798713,1.5380001068115234,0.3599216408131462,0.3466663360595703,0.4648571014404304,4049712000,100.0
12/1/2015,15.404000282287598,15.866666793823242,15.403332710266112,15.812666893005373,15.812666893005373,56010000,0.0300964051395282,68.54973816317758,0.953834560537458,0.5496936258007272,1.525334358215332,0.8305907231481995,0.4633340835571307,0.4616666521344874,4105722000,100.0
12/2/2015,15.800000190734863,15.90666675567627,15.415332794189451,15.465999603271484,15.465999603271484,44722500,-0.021923391675773,61.50245741601183,0.8174820237581142,0.5471783786190368,1.1993322372436523,1.003798511605091,0.4913339614868182,0.4689047677176348,4060999500,100.0
12/3/2015,15.6986665725708,15.829999923706056,15.333333015441896,15.513999938964844,15.513999938964844,44094000,0.0031036038358105,69.13427818571316,0.9308909426869992,0.3784372496249808,0.7760000228881836,1.1513968898686688,0.4966669082641601,0.4741904394967222,4105093500,100.0
12/4/2015,15.497332572937012,15.5513334274292,15.177332878112791,15.358667373657228,15.358667373657228,38604000,-0.010012412396463,74.36599066406274,0.840585627148538,0.3802708036735484,0.5720005035400408,1.17308122949055,0.374000549316408,0.4700952257428858,4066489500,100.0
12/7/2015,15.18000030517578,15.708666801452637,15.076666831970217,15.408666610717772,15.408666610717772,47163000,0.003255441103328,70.24290688401037,1.015365140055932,0.3803428974511363,0.7413339614868164,1.2021206651545957,0.6319999694824201,0.4715238298688621,4113652500,100.0
12/8/2015,15.16800022125244,15.25333309173584,14.946666717529297,15.114666938781738,15.114666938781738,40314000,-0.0190801501105578,64.37379560122864,0.8845284856942097,0.3704918672742002,0.5979995727539062,1.0602563582753837,0.3066663742065429,0.4715238298688622,4073338500,100.0
12/9/2015,15.113332748413086,15.166666984558104,14.714667320251465,14.968000411987305,14.968000411987305,45867000,-0.0097035897243697,54.77579719472081,1.0328678143351029,0.3422396707237806,0.4180002212524414,0.8611182902586665,0.4519996643066388,0.4616190365382607,4027471500,100.0
12/10/2015,14.980667114257812,15.232666969299316,14.90933322906494,15.137999534606934,15.137999534606934,31075500,0.0113575038709567,56.63667386785952,0.7151956198281487,0.342031235623019,-0.171333312988283,0.7829559813184406,0.3233337402343768,0.4566667420523509,4058547000,100.0
12/11/2015,15.015999794006348,15.050000190734863,14.442667007446287,14.468000411987305,14.468000411987305,49030500,-0.0442594228575543,47.800385210371225,1.1215957012417948,0.3650201649431151,-0.9726667404174788,0.3626371478705888,0.607333183288576,0.4456667218889513,4009516500,100.0
12/14/2015,14.500666618347168,14.727999687194824,14.324666976928713,14.571999549865724,14.571999549865724,42406500,0.0071882177852475,51.58519593824478,0.9802126781708428,0.3498448345756537,-0.7786674499511719,0.0803510369195413,0.4033327102661115,0.4530476161411833,4051923000,100.0
12/15/2015,14.788000106811523,14.814666748046877,14.533332824707031,14.739333152770996,14.739333152770996,33666000,0.0114832286627963,53.45359824471472,0.787475615061822,0.3315053356549926,-1.0733337402343768,-0.054165754550776,0.2813339233398455,0.4445714950561528,4085589000,100.0
12/16/2015,14.80666732788086,15.658666610717772,14.715332984924316,15.633999824523926,15.633999824523926,76564500,0.0606992638323486,55.06035223483418,1.7026251709530005,0.3914906095001143,0.1680002212524414,0.3162540096897416,0.9433336257934553,0.462190559932164,4162153500,100.0
12/17/2015,15.595999717712402,15.850666999816896,15.320667266845703,15.559332847595217,15.559332847595217,49479000,-0.0047759356381459,52.38911631365956,1.0914439148510953,0.3781924893303063,0.0453329086303728,0.5600692952049932,0.5299997329711932,0.4750953401838034,4112674500,100.0
12/18/2015,15.526000022888184,15.726667404174805,15.28600025177002,15.36400032043457,15.36400032043457,45213000,-0.012554042584855,50.97692658263132,0.98899999179716,0.3821811174916612,0.0053329467773419,0.6414541783595505,0.4406671524047851,0.4818096842084616,4067461500,100.0
12/21/2015,15.446000099182127,15.722000122070312,15.405332565307615,15.503999710083008,15.503999710083008,29298000,0.0091121704457552,46.47507110296593,0.6676807903327807,0.3809286336565115,0.0953330993652361,0.769951175663722,0.3166675567626971,0.4713335037231449,4096759500,100.0
12/22/2015,15.666000366210938,15.770000457763672,15.308667182922363,15.329999923706056,15.329999923706056,29422500,-0.0112228966480044,48.75830469581294,0.6770528612084781,0.3813842219958744,0.2153329849243181,0.7714742206265084,0.4613332748413086,0.4691905975341799,4067337000,100.0
12/23/2015,15.478667259216309,15.563332557678224,15.208666801452637,15.313332557678224,15.313332557678224,23325000,-0.0010872384938539,47.7756625901169,0.54545135661294,0.3816560253933434,0.3453321456909197,0.7552341335650279,0.3546657562255877,0.4590476581028533,4044012000,100.0
12/24/2015,15.370667457580566,15.458666801452637,15.218667030334473,15.371333122253418,15.371333122253418,10620000,0.0037875860369867,51.002100029416745,0.263519322889333,0.3343789676998597,0.2333335876464843,0.7637705769405488,0.239999771118164,0.4494761739458359,4054632000,100.0
12/28/2015,15.432666778564451,15.465332984924316,15.03600025177002,15.263333320617676,15.263333320617676,28519500,-0.0070260530285033,48.57470811252023,0.708302521509292,0.3339108688002156,0.7953329086303711,0.7060791428282353,0.4293327331542969,0.4349999427795414,4026112500,100.0
12/29/2015,15.337332725524902,15.847999572753906,15.303333282470703,15.812666893005373,15.812666893005373,36094500,0.0359904066070322,60.63837529285039,0.9006860980000974,0.3570376834819003,1.2406673431396484,0.934730555001512,0.5446662902832031,0.4519999367850171,4062207000,100.0
12/30/2015,15.773332595825195,16.242000579833984,15.711333274841309,15.87266731262207,15.87266731262207,55468500,0.0037944528916395,63.92700391076923,1.3850720552845224,0.3411677766330713,1.1333341598510742,1.1315051940716032,0.5306673049926758,0.4576190539768769,4117675500,100.0
12/31/2015,15.900667190551758,16.229999542236328,15.891332626342772,16.000667572021484,16.000667572021484,40725000,0.0080641934262446,63.38955897311389,1.0220214568040655,0.3316076878560408,0.3666677474975586,1.3351769034716778,0.3386669158935564,0.4587142808096754,4158400500,100.0
1/4/2016,15.381333351135254,15.425333023071287,14.600000381469728,14.894000053405762,14.894000053405762,102406500,-0.0691638341734456,56.97084488835573,2.394738457491121,0.4164995346570739,-0.6653327941894549,0.9213408546860083,0.825332641601559,0.4742856706891742,4055994000,100.0
1/5/2016,15.09066677093506,15.12600040435791,14.666666984558104,14.895333290100098,14.895333290100098,47802000,8.951501876963697e-05,55.69200822519424,1.1059383280092034,0.415370050552425,-0.4686670303344726,0.583857730052929,0.4593334197998064,0.4782857213701524,4103796000,100.0
1/6/2016,14.666666984558104,14.670000076293944,14.398667335510254,14.602666854858398,14.602666854858398,56686500,-0.0196481964882393,49.202356887584216,1.2971976603690685,0.4200398672507598,-0.9013328552246094,0.1579659560791557,0.2713327407836896,0.4775713511875699,4047109500,100.0
1/7/2016,14.279333114624023,14.562666893005373,14.244667053222656,14.376667022705078,14.376667022705078,53314500,-0.0154766135802193,30.148857347316422,1.2021517850650152,0.4183272407893758,-0.9533329010009784,-0.3019122478277992,0.3179998397827166,0.4329046521868028,3993795000,100.0
1/8/2016,14.52400016784668,14.696000099182127,14.0513334274292,14.06666660308838,14.06666660308838,54421500,-0.0215627460194435,27.833442955220733,1.215390954497794,0.4232498316854116,-1.2466659545898438,-0.832392804149518,0.6446666717529279,0.4410951478140696,3939373500,100.0
1/11/2016,14.267333030700684,14.296667098999023,13.533332824707031,13.856666564941406,13.856666564941406,61371000,-0.0149289127319521,27.534283090391583,1.325744504012326,0.4219033911483091,-1.5146665573120115,-1.3633442625936512,0.7633342742919922,0.4641427993774415,3878002500,100.0
1/12/2016,14.106666564941406,14.249333381652832,13.687333106994627,13.998000144958496,13.998000144958496,46378500,0.010199681096078,27.88920298452541,1.0047525814234997,0.3966369324898096,-1.2653331756591797,-1.693772214950886,0.5620002746582049,0.4816665649414063,3924381000,100.0
1/13/2016,14.133999824523926,14.17666721343994,13.333333015441896,13.354000091552734,13.354000091552734,61896000,-0.046006575706295,24.111980017260123,1.3132033199246398,0.4253519520834034,-2.4586668014526385,-2.306736380830958,0.8433341979980433,0.5089523451668875,3862485000,100.0
1/14/2016,13.480667114257812,14.0,12.892000198364258,13.745332717895508,13.745332717895508,97360500,0.0293045247611101,32.00579088764489,1.9348915131813311,0.4384643204255914,-2.1273345947265625,-2.5455219090191785,1.1079998016357422,0.5627619198390413,3959845500,100.0
1/15/2016,13.264666557312012,13.67133331298828,13.149999618530272,13.666000366210938,13.666000366210938,83679000,-0.0057715846762504,30.464968588301502,1.6513185742998635,0.3679587556912592,-2.334667205810547,-2.7540277397829755,0.5213336944580078,0.5828572000776016,3876166500,100.0
1/19/2016,13.913999557495115,14.031332969665527,13.385333061218262,13.64799976348877,13.64799976348877,60580500,-0.0013171814898143,31.083202520246672,1.1825402054007363,0.3683713216977379,-1.2460002899169922,-2.900015934389815,0.6459999084472656,0.5983334268842422,3815586000,100.0
1/20/2016,13.293333053588867,13.41866683959961,12.75,13.24666690826416,13.24666690826416,87579000,-0.0294059834539459,18.72806716099444,1.6416724893469554,0.3769406434140664,-1.6486663818359375,-3.225374580356948,0.6686668395996094,0.6071906089782713,3728007000,100.0
1/21/2016,13.436667442321776,13.548666954040527,13.001333236694336,13.33133316040039,13.33133316040039,47493000,0.0063915136330188,19.48913643683585,0.8753312349933442,0.3755083274832884,-1.2713336944580078,-3.398135564495941,0.5473337173461914,0.6083810670035223,3775500000,100.0
1/22/2016,13.653332710266112,13.699999809265137,13.268667221069336,13.50333309173584,13.50333309173584,46861500,0.0129019303070423,20.869481760059383,0.850031630286169,0.381834046873616,-0.8733339309692383,-3.39221477463828,0.4313325881958008,0.6150000435965398,3822361500,100.0
1/25/2016,13.337332725524902,13.571332931518556,13.058667182922363,13.092000007629396,13.092000007629396,40480500,-0.0304615965045093,24.18696264180565,0.7230352100223445,0.3909056865593279,-0.9746665954589844,-3.604150071742385,0.5126657485961932,0.5926666940961566,3781881000,100.0
1/26/2016,13.113332748413086,13.187999725341797,12.592000007629396,12.904000282287598,12.904000282287598,74463000,-0.0143598934641184,22.813047747870044,1.2582662276599574,0.3892521481425265,-0.9526662826538086,-3.851547691393364,0.5959997177124006,0.6024285725184847,3707418000,100.0
1/27/2016,12.825332641601562,12.883999824523926,12.38466739654541,12.538000106811523,12.538000106811523,54258000,-0.0283633111802126,22.066878489131767,0.8973311023265563,0.3955565345733041,-1.4600000381469729,-4.240830299893385,0.4993324279785156,0.6187142644609722,3653160000,100.0
1/28/2016,12.719332695007324,12.751999855041504,12.160667419433594,12.646666526794434,12.646666526794434,68892000,0.008666965948092,25.983666570949296,1.109267484464024,0.3645689709718361,-0.7073335647583008,-4.436429176702555,0.5913324356079102,0.6382380213056289,3722052000,100.0
1/29/2016,12.66333293914795,12.916000366210938,12.538666725158691,12.74666690826416,12.74666690826416,42784500,0.0079072521804743,30.640601487415765,0.6960037675904258,0.3670444518993074,-0.9986658096313475,-4.478302513045054,0.3773336410522461,0.6191428048270088,3764836500,100.0
2/1/2016,12.583999633789062,13.3013334274292,12.18333339691162,13.129332542419434,13.129332542419434,79464000,0.0300208389306209,40.36815451928374,1.253205401160095,0.389479116898224,-0.5366678237915039,-4.21115023637506,1.11800003051758,0.6444760731288365,3844300500,100.0
2/2/2016,12.82800006866455,12.874667167663574,12.01533317565918,12.185333251953123,12.185333251953123,86604000,-0.0719000213770464,29.49168767456593,1.3830423050066294,0.3951141634377133,-1.4626665115356463,-4.574473655898305,0.8593339920043945,0.6657141957964214,3757696500,100.0
2/3/2016,12.239333152770996,12.262666702270508,11.345333099365234,11.565333366394045,11.565333366394045,118971000,-0.0508808313026404,29.05296184147913,1.7977716553013003,0.4190854766769759,-1.6813335418701154,-5.237834861541467,0.9173336029052734,0.6709998675755093,3638725500,100.0
2/4/2016,11.380000114440918,11.732000350952148,11.13266658782959,11.68866729736328,11.68866729736328,65781000,0.0106641051374805,24.773263183796644,0.9872335444192062,0.4257332935499316,-1.6426658630371112,-5.633970268210974,0.5993337631225586,0.6346665791102819,3704506500,100.0
2/5/2016,11.420000076293944,11.533332824707031,10.515999794006348,10.84000015258789,10.84000015258789,141564000,-0.0726059800647104,20.36800178042475,1.9926207832104343,0.479147395280613,-2.663332939147949,-6.501698233098917,1.0173330307006836,0.6700951031276159,3562942500,100.0
2/8/2016,10.473333358764648,10.476667404174805,9.733332633972168,9.866000175476074,9.866000175476074,139695000,-0.0898523951477332,16.48481296787108,1.8549871328069605,0.5502825672897995,-3.225999832153322,-7.88168630811596,0.7433347702026367,0.6770475932529996,3423247500,100.0
2/9/2016,9.48799991607666,10.652667045593262,9.403332710266112,9.883333206176758,9.883333206176758,129774000,0.0017568447590106,17.93071850298442,1.6483853574238885,0.5542843417994949,-3.02066707611084,-8.938978098347818,1.2493343353271502,0.7185238429478239,3553021500,100.0
2/10/2016,10.033332824707031,10.33133316040039,9.449333190917969,9.57800006866455,9.57800006866455,156097500,-0.030893741123833,15.59244787525938,1.853583553308896,0.5475213426988992,-2.9600000381469727,-9.977402299051937,0.8819999694824219,0.742428575243269,3396924000,100.0
2/11/2016,10.133333206176758,10.883999824523926,9.800000190734863,10.031332969665527,10.031332969665527,213786000,0.0473306429057256,21.45537294280291,2.3286104539453905,0.5837191607032082,-2.6153335571289062,-10.34431505698502,1.0839996337890625,0.789047649928502,3610710000,100.0
2/12/2016,10.333333015441896,10.46733283996582,9.579999923706056,10.06933307647705,10.06933307647705,108537000,0.0037881413094784,23.48335030516583,1.1750596599605545,0.5656234467749142,-2.6773338317871094,-10.500513347242206,0.8873329162597638,0.8158095904758998,3719247000,100.0
2/16/2016,10.579999923706056,10.863332748413086,10.27400016784668,10.344667434692385,10.344667434692385,83907000,0.0273438524800158,28.524024144982008,0.9082945324202432,0.5845469725647601,-2.784665107727049,-10.272291096670468,0.5893325805664062,0.8153333663940431,3803154000,100.0
2/17/2016,10.600000381469728,11.28933334350586,10.445332527160645,11.245332717895508,11.245332717895508,87378000,0.0870656586003537,41.53019077812813,0.9323452680100514,0.6840274940837537,-0.9400005340576154,-9.19487336831844,0.8440008163452148,0.8399525369916645,3890532000,100.0
2/18/2016,11.494667053222656,11.529999732971191,10.98466682434082,11.118000030517578,11.118000030517578,58314000,-0.0113231587336937,39.73201552742472,0.6320941084653718,0.6797814825463965,-0.4473333358764666,-8.358851945506467,0.5453329086303711,0.8366668564932688,3832218000,100.0
2/19/2016,10.910667419433594,11.166000366210938,10.833333015441896,11.10533332824707,11.10533332824707,44391000,-0.0011392968371775,38.75949548506556,0.4819861856902513,0.6782141726093864,-0.5833339691162092,-7.62110164046474,0.3326673507690412,0.8334764071873256,3787827000,100.0
2/22/2016,11.341333389282228,11.927332878112791,11.32333278656006,11.849332809448242,11.849332809448242,75901500,0.0669947906299008,42.70744259643048,0.8113282270904517,0.7260477445549625,1.0093326568603516,-6.352111004948525,0.6040000915527308,0.7967621258326936,3863728500,100.0
2/23/2016,11.744000434875488,12.11533260345459,11.57866668701172,11.814000129699709,11.814000129699709,89766000,-0.0029818286241705,48.54017290230036,0.9349025440178594,0.720050983554991,1.9479999542236344,-5.330918054008877,0.5366659164428693,0.7737144061497274,3773962500,100.0
2/24/2016,11.516667366027832,11.966667175292969,11.189332962036133,11.93333339691162,11.93333339691162,80934000,0.0101010043932467,54.985393242296205,0.8400874091985181,0.7206801915934951,2.050000190734861,-4.3901388368119205,0.7773342132568359,0.7637144497462677,3854896500,100.0
2/25/2016,11.90999984741211,12.567999839782717,11.68000030517578,12.495332717895508,12.495332717895508,86260500,0.0470949149153356,58.26344549143834,0.8807475181258749,0.7349732017997398,2.917332649230957,-3.197235683557866,0.8879995346069371,0.7843334334237232,3941157000,100.0
2/26/2016,12.579999923706056,12.800000190734863,12.333333015441896,12.689332962036133,12.689332962036133,90976500,0.015525816600528,69.27056586908154,0.9185432885730708,0.7363417301777151,2.657999992370605,-2.1119348102881066,0.466667175292967,0.7450001580374578,4032133500,100.0
2/29/2016,12.826666831970217,13.09000015258789,12.614666938781738,12.795332908630373,12.795332908630373,67485000,0.0083534687687183,87.18858127380544,0.6729700581425787,0.7363973335219092,2.725999832153322,-1.1868248906650318,0.4753332138061523,0.7258571897234232,4099618500,100.0
3/1/2016,12.949999809265137,13.063332557678224,12.18000030517578,12.423333168029783,12.423333168029783,100683000,-0.0290730802595745,80.6145799256695,0.993513932759228,0.7356219993981585,2.078665733337399,-0.7170720476469988,0.883332252502445,0.6997141838073728,3998935500,100.0
3/2/2016,12.248666763305664,12.567999839782717,12.100000381469728,12.555999755859377,12.555999755859377,72936000,0.0106788239545079,87.92895040787306,0.7246001019304191,0.6880098605955508,1.310667037963869,-0.2569927074274701,0.4679994583129883,0.6701427187238418,4071871500,100.0
3/3/2016,12.552000045776367,13.161333084106444,12.281332969665527,13.04933261871338,13.04933261871338,72435000,0.0392906078724464,87.65992624689902,0.7366513407390005,0.6696041626214989,1.9313325881958023,0.4233869650061194,0.8800001144409162,0.6555713244846885,4144306500,100.0
3/4/2016,13.199999809265137,13.60200023651123,13.166666984558104,13.402667045593262,13.402667045593262,97336500,0.0270768197274076,88.40823807057063,0.9742625393643894,0.6733498844094624,2.2973337173461914,1.1624779487830117,0.4353332519531268,0.6232856341770716,4241643000,100.0
3/7/2016,13.178667068481444,13.979999542236328,13.15999984741211,13.685999870300291,13.685999870300291,79941000,0.0211400330802211,88.21791060340368,0.8256088388820338,0.6036281143475206,1.836667060852049,1.8852617862134964,0.8199996948242188,0.6397618566240582,4321584000,100.0
3/8/2016,13.56666660308838,13.833333015441896,13.479999542236328,13.506667137145996,13.506667137145996,62680500,-0.0131033709523454,81.03813961028519,0.6741578471863707,0.4799847330084469,1.6926670074462873,2.30486740607318,0.3533334732055682,0.6047141892569405,4258903500,100.0
3/9/2016,13.63466739654541,13.958000183105469,13.519332885742188,13.914667129516602,13.914667129516602,48129000,0.0302073034174747,85.65577820189813,0.5414216410040076,0.4792132598008983,1.9813337326049825,2.838787747279385,0.4386672973632812,0.597095217023577,4307032500,100.0
3/10/2016,14.0,14.219332695007324,13.378000259399414,13.678667068481444,13.678667068481444,77887500,-0.0169605250947425,81.65326754163195,0.9165041346382964,0.4627537198079104,1.1833343505859355,3.076260370400391,0.8413324356079102,0.6334284373692105,4229145000,100.0
3/11/2016,13.862000465393066,13.961333274841309,13.68866729736328,13.833333015441896,13.833333015441896,50146500,0.0113070919985203,78.04172110630353,0.6529383789526931,0.4503537530646674,1.1440000534057635,3.310671225726415,0.2726659774780291,0.6097617149353033,4279291500,100.0
