Date,Close,High,Low,Open,Volume,Return,RSI,Volume Ratio,Volatility Ratio,Momentum Ratio,% MACD,TR,ATR,OBV,Balance
4/1/1981,0.0833649411797523,0.083794632499795,0.0833649411797523,0.083794632499795,34070400,-0.010203025514331,62.74141527474279,0.9830661840744572,0.5538894109021605,-0.0051562562584877,2.6687138611984733,0.0004296913200427,0.0006752795315795,0,100.0
4/2/1981,0.090670421719551,0.0911001073268909,0.090670421719551,0.090670421719551,31404800,0.0876325279717595,72.82686440999895,0.8733570049211985,0.6401400874404697,0.0030085742473602,2.95947258730444,0.0004296856073398,0.000675279538989,31404800,100.0
4/3/1981,0.0911001041531562,0.0915297954828533,0.0911001041531562,0.0911001041531562,16486400,0.0047389482198971,70.20295259943057,0.4553891845068679,0.6387824803881726,0.0025789067149162,3.184985110553841,0.000429691329697,0.000644587701502,47891200,100.0
4/6/1981,0.0893805474042892,0.0898102328327141,0.0893805474042892,0.0898102328327141,22803200,-0.0188754641375177,61.7565632030644,0.6234307061057015,0.5708120196706431,-0.0025788992643355,3.1736538334259508,0.0004296854284248,0.0006138954533353,25088000,100.0
4/7/1981,0.08852119743824,0.0889508829959189,0.08852119743824,0.0889508829959189,10684800,-0.0096145077537078,51.044905809320106,0.2993598594201079,0.539039495474176,-0.0030085816979407,3.0541979672626027,0.0004296855576789,0.0005832032179778,14403200,100.0
4/8/1981,0.0928188413381576,0.0936782181059842,0.0928188413381576,0.0928188413381576,21952000,0.0485493195335049,60.16036269778337,0.621926066952245,0.5289236277941788,0.0030086040496826,3.292505138081809,0.0008593767678266,0.0006138954378606,36355200,100.0
4/9/1981,0.094537578523159,0.0949672697014182,0.094537578523159,0.094537578523159,12499200,0.0185171152777017,61.23248317343534,0.3792306646731004,0.5187217986318322,0.0064460709691047,3.580341164934573,0.0004296911782591,0.0005832036039731,48854400,100.0
4/10/1981,0.0958266630768776,0.0962563485929472,0.0958266630768776,0.0958266630768776,33465600,0.0136356840724747,57.9601443354845,1.4507671392503398,0.5123975391418123,0.0107429921627044,3.864233623618193,0.0004296855160696,0.0005525113836544,82320000,100.0
4/13/1981,0.0958266630768776,0.0962563485929472,0.0958266630768776,0.0958266630768776,16060800,0.0,58.88147066046604,0.7297338557834206,0.5033218893298987,0.0107429921627044,4.035721667228732,0.0004296855160696,0.0005525113836857,82320000,100.0
4/14/1981,0.0958266630768776,0.0962563485929472,0.0958266630768776,0.0958266630768776,6652800,0.0,62.90179615281416,0.3300916921367046,0.4827906473046633,0.0116023793816566,4.11974075684765,0.0004296855160696,0.0005217638365743,82320000,100.0
