Date,Close,High,Low,Open,Volume,Return,RSI,Volume Ratio,Volatility Ratio,Momentum Ratio,% MACD,TR,ATR,OBV,Balance
5/11/1999,0.0352261587977409,0.0363009848639775,0.0341522517454227,0.0348684949794714,171744000,0.0535689614446985,48.3218988260716,1.9546571974870253,0.6341104957124629,0.0005970112979412,-0.3655913931570183,0.0021487331185548,0.0019445481518353,0,100.0
5/12/1999,0.036300990730524,0.0364211287590085,0.0351069454761689,0.0355847473807243,168480000,0.0305123229289494,57.04962008351932,1.7947537965945697,0.6350881851790631,0.0019102953374385,0.1849527306328194,0.0013141832828395,0.0018934532959524,168480000,100.0
5/13/1999,0.036300990730524,0.0372565911232257,0.0361817682996973,0.036300990730524,69936000,0.0,64.48963047319197,0.7317195660907995,0.6280472608708912,0.0019102953374385,0.6061656940598786,0.0010748228235284,0.0018337772099432,168480000,100.0
5/14/1999,0.0343906953930854,0.0363009836232288,0.0339128935820778,0.0363009836232288,28464000,-0.0526237796543743,64.16060855051416,0.2994495783467151,0.6423129028890268,-0.0004778020083904,0.4919307692129274,0.0023880900411509,0.0017996485795572,140016000,100.0
5/17/1999,0.0360625423491001,0.0360625423491001,0.0337936744926622,0.0339128969118526,35760000,0.0486133512831139,57.50700828630708,0.3753243154739414,0.6502113915497192,0.0009556114673614,0.7762237033726375,0.0022688678564379,0.0017228754778238,175776000,100.0
5/18/1999,0.0377343818545341,0.0382121836176112,0.0353462920529434,0.0364211179746222,151536000,0.0463594465761716,64.20677443840407,1.5234280750856537,0.6651485924184942,0.0045377314090729,1.3578448133886445,0.0028658915646678,0.0018166802735787,327312000,100.0
5/19/1999,0.0360625423491001,0.0408387229003565,0.0354655214883974,0.0394062363405704,451728000,-0.0443054695285315,57.04923896072813,3.7586867960699735,0.6843547302188372,0.0021496526896954,1.4232429829895676,0.0053732014119591,0.0021322886167095,-124416000,100.0
5/20/1999,0.0331966504454612,0.036300983703002,0.0318833830145154,0.036300983703002,178176000,-0.0794700461186523,45.96885211617527,1.5134033228009378,0.7262779202748695,-5.9608370065702965e-05,0.8243361087615856,0.0044176006884866,0.0023198979926946,-302592000,100.0
5/21/1999,0.0324804075062274,0.0327188489073078,0.0315248038741125,0.0327188489073078,303504000,-0.0215757592896456,43.11953455277923,2.3972550803760995,0.7092923592824236,-0.0009546689689159,0.1739372537811711,0.0011940450331952,0.0023284792965348,-606096000,100.0
5/24/1999,0.0323602557182312,0.0334350778849308,0.0318833697027607,0.0327188349728305,162624000,-0.0036992081448872,48.240242554550846,1.2649579031866631,0.6836804601512976,-0.0010748207569121,-0.3765805071204646,0.0015517081821701,0.0022517062062981,-768720000,100.0
5/25/1999,0.0325996316969394,0.0329582111614319,0.0322410522324469,0.0324804126855927,130080000,0.0073972214803421,46.46273123712928,1.051426797804031,0.5629697002361843,-0.0026265271008015,-0.7552264755080021,0.0007171589289849,0.0021323540037311,-638640000,100.0
5/26/1999,0.0324804075062274,0.0341522509390717,0.0324804075062274,0.0324804075062274,104736000,-0.003657225082183,48.30002645379879,0.8518612504636046,0.5627458539384221,-0.0038205832242965,-1.0765811776575769,0.0016718434328442,0.0020982250650374,-743376000,100.0
5/27/1999,0.0322410427033901,0.0327188444544209,0.0322410427033901,0.0327188444544209,82320000,-0.0073695135380145,46.71181935947506,0.6603646445004909,0.5629632603193746,-0.0040599480271339,-1.3781779578990367,0.0004778017510307,0.0020299677060205,-825696000,100.0
5/28/1999,0.0325996316969394,0.0327188541246952,0.0322410522324469,0.0327188541246952,88656000,0.0111221276820443,48.15640839967631,0.7142442815986388,0.5619703822814657,-0.001791063696146,-1.5142345051268251,0.0004778018922482,0.0019958392862927,-737040000,100.0
6/1/1999,0.0327188409864902,0.0327188409864902,0.0320025979427457,0.0324803996431334,98544000,0.0036567679861847,40.975779878176496,0.7737388584242562,0.5613631934811937,-0.0033437013626098,-1.5753944247153322,0.0007162430437444,0.0018935185666634,-638496000,100.0
6/2/1999,0.0315248072147369,0.0327188523744629,0.0315248072147369,0.0327188523744629,130128000,-0.0364937673753887,31.977872202417487,1.008237722446399,0.5428585874726688,-0.0062095746397972,-1.903139335463435,0.001194045159726,0.0018849372721553,-768624000,100.0
6/3/1999,0.0323602557182312,0.0325996126148611,0.0320025920607301,0.0323602557182312,41568000,0.0265013041254607,36.56664169600767,0.3354573802560477,0.5459706735597161,-0.0037022866308688,-1.9323424881307951,0.000597020554131,0.0018508085386269,-727056000,102.6501304125462
6/4/1999,0.0325996316969394,0.0327188541246952,0.0323602746602027,0.0325996316969394,78912000,0.0073972214803421,43.45208070468035,0.6258922962709155,0.5427896913807829,-0.0005970187485217,-1.873426454286836,0.0003585794644924,0.001705843497437,-648144000,103.4094561621936
6/7/1999,0.0329582020640373,0.0334350882270174,0.0327188450933699,0.0327784545825893,125136000,0.010999215280445,36.59088177825263,0.9546128636555044,0.5439537044930195,0.0004777945578098,-1.715956290208723,0.0007162431336475,0.0015949417315234,-523008000,104.54687903255547
6/8/1999,0.0337936766445636,0.0343907009596922,0.0329582108922797,0.0330774333190619,153312000,0.0253495193367354,31.981030809439787,1.1128338240161664,0.5514394620913378,0.0014334209263323,-1.3651954093098866,0.0014324900674124,0.0014925559102909,-369696000,107.1970921641864
6/9/1999,0.0343906953930854,0.0351069386026533,0.0339128935820778,0.0339128935820778,95184000,0.0176665816744696,41.96213459527426,0.7106508027522935,0.5199719920169555,0.001791063696146,-0.9303958228137582,0.0011940450205754,0.0011940447394778,-274512000,109.09089834817067
6/10/1999,0.0345099195837974,0.0346291420092452,0.0341522557238632,0.0343907005747587,36096000,0.0034667571954927,60.93661493412594,0.2835061262959472,0.5071573951003723,0.0020295120775699,-0.553996262400502,0.0004768862853819,0.000912565139256,-238416000,109.46909000498202
6/11/1999,0.0337936766445636,0.0346291423968475,0.0325996314307156,0.0345099199700653,61008000,-0.0207546974282158,61.20628790532799,0.4808565375302663,0.5113870975099187,0.0015526339411734,-0.4272104144950906,0.0020295109661319,0.0009722412773229,-299424000,107.1970921641864
