Date,Close,High,Low,Open,Volume,Return,RSI,Volume Ratio,Volatility Ratio,Momentum Ratio,% MACD,TR,ATR,OBV,Balance
2/2/2011,92.4628448486328,92.7107817388426,92.38536752601266,92.38536752601266,91000,-0.0016727902911439,59.41994463953263,0.4124178563335599,0.1113511841263372,1.5650939941405966,0.8634281902123728,0.3254142128299406,0.7703573598757804,1001750,100.0
2/3/2011,92.69525146484376,92.81921986813856,91.81199728035423,92.3543442669219,72250,0.0025135135804159,61.69212696745437,0.3835434638354346,0.1104709496769187,1.905944824218764,0.898239383081314,1.0072225877843266,0.8102039252840153,1074000,100.0
2/4/2011,92.94316864013672,92.98965382894076,92.3078454448836,92.74172297008928,97050,0.0026745401881453,59.43530198923138,0.511853590358904,0.1100065542287867,1.952430725097656,0.9362259513279688,0.6818083840571632,0.7991357522804269,1171050,100.0
2/7/2011,93.53201293945312,93.8419280116532,93.17561267532147,93.20660477365531,118050,0.0063355307112062,61.77193260116132,0.6167872723947857,0.1104693282113513,1.9834671020507808,1.0051361909566687,0.6663153363317207,0.8168450959155423,1289100,100.0
2/8/2011,93.96589660644533,93.98139561218964,93.43904272277422,93.65598151408489,153500,0.0046388787470346,72.29423132405067,0.7959760429360367,0.1103782172472179,2.4483184814453267,1.0839451739001504,0.5423528894154259,0.7736785820060389,1442600,100.0
2/9/2011,93.73346710205078,93.96589899387254,93.3305756984042,93.73346710205078,139650,-0.0024735517117238,71.0855724910256,0.7226671151532401,0.1114925738829373,1.7355270385742188,1.1132444799372627,0.6353232954683392,0.7603966595839589,1302950,100.0
2/10/2011,93.76446533203124,93.87294065551036,93.09815576100586,93.28410248056784,125200,0.0003307061067816,70.35483420514456,0.6449120457413655,0.1084227301984529,1.642562866210909,1.1259017071691575,0.7747848945045064,0.7703581975361828,1428150,100.0
2/11/2011,94.35330963134766,94.46177905072776,93.4080710529154,93.439063160044,149200,0.0062800368693112,70.41410375915898,0.7581589745544165,0.1091871751616163,3.858428955078139,1.172232177913092,1.053707997812353,0.8002428331996053,1577350,100.0
2/14/2011,94.5857391357422,94.63222433676457,94.19834669751695,94.30681610732888,92200,0.0024633953520303,71.67029395065208,0.4808783070162857,0.1074107235042925,3.3935699462890767,1.2142614559059546,0.433877639247612,0.7758923244862744,1669550,100.0
2/15/2011,94.24483489990234,94.4152885239321,94.04338917049084,94.30681911066584,82150,-0.0036041821838554,66.2675717250342,0.4414411993874096,0.1089815069678714,1.6270599365234375,1.2046211510634588,0.3718993534412647,0.7637170729712263,1587400,100.0
2/16/2011,94.84915161132812,94.9886131085595,94.50825032675938,94.60122071748778,94300,0.006412199799253,68.39254774609279,0.5091449011270838,0.1017421946161472,2.3863067626953267,1.2335633146733818,0.4803627818001246,0.7637170764400351,1681700,100.0
2/17/2011,95.20556640625,95.267550616938,94.49276571675686,94.57024302454704,158250,0.0037577014540139,88.34425137339029,0.8419680504382756,0.101100675303078,2.510314941406236,1.2714889485184453,0.7747849001811318,0.6784906836921232,1839950,100.0
2/18/2011,95.36052703857422,95.46899645182852,95.0506118959306,95.26755072243924,120800,0.0016276425651731,87.17175584156347,0.642228661048938,0.1011362619167183,2.4173583984375,1.2992103184472037,0.4183845558979158,0.6607813373112137,1960750,100.0
2/22/2011,93.40805053710938,94.81815859047956,93.16011964567522,94.27581161269823,288400,-0.0204746823670033,56.74917736654828,1.604718450923659,0.1284194420119016,-0.12396240234375,1.1443510966134458,1.658038944804332,0.7017341266840111,1672350,100.0
2/23/2011,92.88121032714844,93.56302481231764,92.27687905975908,93.36157908614132,276000,-0.0056402013202452,53.49686131763893,1.5148812382507513,0.1305342468482236,-1.0846862792968892,0.9658755413424872,1.2861457525585536,0.7703578080931978,1396350,100.0
2/24/2011,92.78822326660156,93.09813834866722,91.9359612242749,92.71074597386978,241300,-0.0010011396300646,50.97975821648663,1.2781058820413675,0.1295730534535723,-0.9452438354492188,0.8068603606573157,1.162177124392315,0.7814259892794827,1155050,100.0
2/25/2011,93.79542541503906,93.84191651241206,93.12911016035656,93.23757953566415,106350,0.010854848955816,56.26340418147477,0.5933054393305439,0.134729412236878,0.0309600830078267,0.7574029455221303,0.7128063520554946,0.7836401298507921,1261400,100.0
2/28/2011,94.35330963134766,94.47727805986206,93.8729467487044,94.16736289971608,208350,0.0059478830000503,56.03886367500815,1.4359310119057875,0.1163134968644079,0.0,0.7568280600844882,0.6043313111576651,0.7792126994812166,1469750,100.0
3/1/2011,92.74173736572266,94.7561825566092,92.74173736572266,94.7406835505101,235350,-0.0170801879862153,42.83697206136624,1.5707015933928423,0.1326427953349991,-1.8440017700195448,0.6123875481422918,2.014445190886548,0.8843621495862968,1234400,100.0
3/2/2011,93.0051727294922,93.4080582446396,92.58678820733572,92.67976451597244,176350,0.0028405265121429,45.875318285949774,1.165680668936114,0.1210311056240813,-1.239662170410142,0.5141919295545653,0.8212700373038899,0.8976440597174076,1410750,100.0
3/3/2011,94.6012191772461,94.70968857208904,93.81094131322769,93.81094131322769,136450,0.0171608352623142,54.53879605787048,0.888592221154942,0.1347736787677383,-0.2479324340820312,0.5660313972470639,0.8987472588613485,0.9064985143143248,1547200,100.0
3/4/2011,93.9039306640625,94.57024617329466,93.28410626996413,94.57024617329466,168250,-0.0073708195227076,48.06742977686631,1.0624694125633456,0.1380031028313462,-1.3016357421875,0.5413543887382148,1.286139903330536,0.9231007932799092,1378950,100.0
3/7/2011,93.08265686035156,94.32231151076212,92.66427230749932,94.21384209829743,155200,-0.0087458937863742,43.19425872692312,0.962391095401978,0.1417222954555563,-2.277870178222656,0.4465785259380864,1.6580392032628026,1.01054090499528,1223750,100.0
3/8/2011,93.95040130615234,94.22932429161452,92.94317875741235,93.29957903636104,106350,0.0093222999328717,48.98974520777164,0.6618745332337566,0.1438423144396891,0.5423507690429688,0.4404823558956725,1.2861455342021628,1.0758442036210585,1330100,100.0
3/9/2011,93.84193420410156,94.04337398985663,93.36156551493592,93.79544309796376,116450,-0.0011545145155614,45.59401045093315,0.733185374069352,0.1429717855235799,0.960723876953125,0.4215215621938339,0.6818084749207145,1.0902331817011006,1213650,100.0
3/10/2011,92.12190246582033,92.88118816532152,92.01343308017728,92.88118816532152,267850,-0.0183290311828,37.43931523599214,1.6210000756486875,0.1569629371970767,-0.6663208007812358,0.2561920016528486,0.867755085144239,1.0968739091984656,945800,100.0
3/11/2011,92.74173736572266,93.08264456623678,91.73452068141825,91.73452068141825,134350,0.0067284205309623,39.84493206480315,0.8108271221219711,0.1592117984315391,-1.0536880493164062,0.1759933318376008,1.3481238848185342,1.163283861264224,1080150,100.0
3/14/2011,92.19938659667967,92.40083228974082,91.47108702947769,92.1683944968904,146100,-0.0058479686109851,44.78289042585279,0.8825661471547662,0.1581784415256605,-2.153923034667983,0.0646925378704785,0.9297452602631324,1.1112628837969951,934050,100.0
3/15/2011,91.17669677734376,91.61057447502851,89.58064160845444,89.73559624015893,346800,-0.0110921542657287,42.80555737452409,1.945363774050597,0.1614063072326101,-1.565040588378892,-0.1114349739119522,2.029932866574072,1.1643905347981038,587250,100.0
3/16/2011,89.4411849975586,91.08372546412286,88.8213546143498,90.85129350377504,339900,-0.0190345981059538,37.35059066750557,1.77811490524829,0.1726177215163085,-3.563987731933608,-0.3996724363200791,2.2623708497730632,1.2429758008967289,247350,100.0
3/17/2011,90.5568389892578,90.95973036743666,90.06097722468267,90.75828467834724,176200,0.0124736047686495,38.05914226208039,0.9024212237999514,0.1780499030407592,-4.044380187988296,-0.5256262905546375,0.8987531427539892,1.2562577145180498,423550,100.0
3/18/2011,90.94422912597656,91.73451285774298,90.75828244661793,91.73451285774298,127700,0.0042778672604142,37.32788860936681,0.6591818299135372,0.1782922083712138,-2.959701538085937,-0.5849145829677237,0.9762304111250586,1.2828219359442925,551250,100.0
3/21/2011,92.32337951660156,92.49382724400508,91.9514801314934,92.075442652436,136100,0.015164792795314,48.707701398692514,0.6997789089413338,0.18836463228234,-0.75927734375,-0.5038396690650752,0.5423471125116777,1.17767207320323,687350,100.0
3/22/2011,91.99794006347656,92.43182354542584,91.9669479639703,92.33884724690702,137800,-0.0035249950210767,46.444301780286864,0.737056054771074,0.1749066508726276,-1.9524612426757808,-0.4631087047756169,0.4648755814555443,1.1522153263569197,549550,100.0
3/23/2011,92.29237365722656,92.52480556603966,91.37812729582735,91.82749801732176,204150,0.0032004368092029,40.52306713300322,1.1133379688330811,0.1744109516739729,-1.549560546875,-0.4001862331041251,1.1466782702123055,1.1699246843105595,753700,100.0
3/24/2011,93.1601333618164,93.26860277334283,92.3543563682347,92.83472512723714,110800,0.0094022904624027,47.20985732860578,0.6265462205069483,0.1777034098051774,1.0382308959960795,-0.2707779681305461,0.9142464051081304,1.1433608630089591,864500,100.0
3/25/2011,93.43719482421876,93.84189032233122,93.2192846041312,93.40606394454792,134300,0.002974034626231,51.86101232916962,0.7534784560143627,0.1736264504929449,0.695457458496108,-0.1426326344800896,0.6226057182000204,1.0694013283616175,998800,100.0
3/28/2011,93.23484802246094,93.8885786477333,93.20371714445636,93.68623090950751,166150,-0.0021655915734465,46.99775159177531,0.9433373076704706,0.1722398311108607,1.0354614257812642,-0.0584381260042907,0.6848615032769345,1.0264524690098151,832650,100.0
3/29/2011,93.84186553955078,93.87299641100022,92.8457014035951,93.1569982428763,110950,0.0065106291259637,50.30554109400967,0.6529927608734035,0.1622600953329056,2.665168762207017,0.0602421393163221,1.0272950074051153,1.051130078472987,943600,100.0
3/30/2011,94.48003387451172,94.7446373763022,94.26212371124744,94.35551038829976,105550,0.0068004651366608,61.84420487833144,0.6344292841257438,0.163576040974403,5.038848876953125,0.2067396068756241,0.4825136650547534,1.0236128341808808,1049150,100.0
3/31/2011,94.35553741455078,94.6045785207009,94.24658230171065,94.40223670405966,127500,-0.0013177012629599,58.58541525078248,0.7684310446142024,0.1518496132815374,3.798698425292983,0.3079223530500737,0.3579962189902517,0.9528894294788606,921650,100.0
4/1/2011,94.79135131835938,95.2116033053287,94.55787271439192,95.0403923917078,70400,0.0046188481964111,63.79118467426663,0.4371856175867851,0.1501760281832957,3.847122192382813,0.4202510398741229,0.6537305909367745,0.9331740959555492,992050,100.0
4/4/2011,94.83805847167967,95.14936134309,94.57344895281798,95.02483781948251,78800,0.0004927364434699,71.67976856358145,0.5012403791107436,0.1461479229473801,2.514678955078111,0.5069251346839692,0.5759123902720233,0.829315490505403,1070850,100.0
4/5/2011,94.83805847167967,95.1960546956386,94.60457983371984,94.60457983371984,204950,0.0,90.38959946811816,1.2640310842481806,0.1427937239197203,2.840118408203111,0.5687074172254024,0.5914748619187549,0.7099657770872382,1070850,100.0
4/6/2011,95.11820220947266,95.33611237345204,94.77576855887266,95.3205499064278,142900,0.0029539168378971,88.94666884759725,0.8742066223139864,0.142903626477037,2.8258285522460938,0.6338856636793602,0.5603438145793831,0.6857936822176234,1213750,100.0
4/7/2011,94.94701385498048,95.3361409609435,94.44893163435646,94.99370720766132,107150,-0.0017997433773526,85.54310972124209,0.6893889433980473,0.1245561117740468,1.7868804931640767,0.6631495909266146,0.8872093265870404,0.6794350333220507,1106600,100.0
4/8/2011,94.58899688720705,95.35168252258148,94.18430146069204,95.33612005430342,86850,-0.0037707027660739,74.6048802207906,0.5674523447836527,0.1243316731401928,1.1518020629882812,0.6484960864199448,1.1673810618894436,0.7240803154204626,1019750,100.0
4/11/2011,94.26214599609376,94.96256999000252,94.10649160153,94.6979664256562,139650,-0.0034554853298955,74.70972234549434,0.9143586721665684,0.1228612465468249,1.0272979736328267,0.6022860880645418,0.8560783884725254,0.7520233730645326,880100,100.0
4/12/2011,93.57728576660156,93.85745776085912,93.23485794731556,93.77963352636723,104800,-0.0072654852301003,63.05700550620507,0.7452179478063002,0.1184829176063659,-0.2645797729492187,0.501812359994505,0.6225998135435589,0.7145891975881936,775300,100.0
4/13/2011,93.60841369628906,94.09093343509768,93.23485500746357,94.04423414578828,185100,0.000332644075242,55.52045376603998,1.3928813304236587,0.0911255026826148,-0.8716201782226562,0.4198643006636967,0.8560784276341167,0.7104343420543354,960400,100.0
4/14/2011,93.62397003173828,93.77961847574214,92.73676083817968,93.06362613315233,78450,0.0001661852266794,52.52185920114105,0.6128786547137751,0.0830026466663804,-0.7315673828125,0.3521026088671116,1.042857637562463,0.7404523362945099,1038850,100.0
4/15/2011,93.95083618164062,94.19987725687754,93.56170913048248,93.77961932911384,79700,0.0034912656426717,59.02551105151196,0.6345415099221751,0.0827225741000971,-0.84051513671875,0.3225293505542518,0.6381681263950583,0.7371170950886616,1118550,100.0
4/18/2011,92.9235382080078,93.07918664874455,92.1764150047781,92.84571398763944,151650,-0.0109344207607335,39.78105605363637,1.1999525241335651,0.0778628183007308,-1.914520263671875,0.2088346867626921,0.90277164396646,0.7282225691287577,966900,100.0
4/19/2011,93.49945068359376,93.49945068359376,92.86128253463184,93.094761148626,78900,0.0061977028284994,39.00541156104849,0.639202819297606,0.0791079379626286,-1.338607788085909,0.1659922041247086,0.638168148961924,0.7393407465506984,1045800,100.0
4/20/2011,94.76021575927734,94.93143260204486,94.54230557306676,94.62012979134091,173250,0.0134841976767337,53.82581778149828,1.4213635244892937,0.0907717542997731,-0.3579864501953125,0.2373160974294511,0.389127028978109,0.7415643758355454,1219050,100.0
4/21/2011,95.18050384521484,95.2427596770114,94.90033182049834,95.2427596770114,197850,0.0044352799597371,53.68161657478796,1.567221815157336,0.0865306566590774,0.2334899902343608,0.3257284014551104,0.3424278565130692,0.7193284662338522,1416900,100.0
4/25/2011,95.08708953857422,95.25830639664709,94.8069175776564,95.19604464141918,99000,-0.0009814437081835,52.40761311237662,0.795324456227029,0.0865259616861851,0.4980926513671733,0.3831423897588752,0.4513888189906794,0.7104339254280418,1317900,100.0
4/26/2011,95.91205596923828,96.114403744916,95.3517119366594,95.4295421148801,85050,0.0086759036864767,58.48474535542746,0.7062633644044926,0.0899392872655804,1.649909973144517,0.4926511669013173,0.762691808256605,0.7226637073093168,1402950,100.0
4/27/2011,96.53461456298828,96.69026296809818,95.72522979368344,96.16105007807602,72850,0.0064909315878878,60.53898722473429,0.6146771573818213,0.0899245603100927,2.9573287963867188,0.624133694539956,0.9650331744147422,0.7515700901546997,1475800,100.0
4/28/2011,96.8459243774414,96.97044192309389,96.3945356570374,96.42566652785212,66050,0.0032248516851951,63.7788979918877,0.5667460368535083,0.0879671086159637,3.237510681152344,0.7450469785998581,0.5759062660564922,0.7293341572596604,1541850,100.0
4/29/2011,97.1261215209961,97.18837734119984,96.83038114019408,96.89264289800587,99000,0.0028932259705907,68.5726197992951,0.8599908788846179,0.087604797332211,3.5021514892578125,0.8536353712938938,0.3579962010057613,0.671520952910826,1640850,100.0
5/2/2011,96.90814208984376,97.624139961933,96.75249373455712,97.624139961933,131000,-0.0022442925521866,69.74541288200408,1.1087835121352547,0.0877124447351053,2.957305908203139,0.9104876052649788,0.8716462273758765,0.6726329414039226,1509850,100.0
5/3/2011,96.59687042236328,96.90816721364136,96.11435089571316,96.78364968465128,66500,-0.0032120280171287,73.97985758079352,0.5658009486737711,0.089039274858655,3.673332214355483,0.9189038318084114,0.7938163179282043,0.6848626917171116,1443350,100.0
5/4/2011,95.94319152832033,96.58135983260892,95.55406436869043,96.58135983260892,107000,-0.0067670814922347,67.02232417669805,0.9499711457362277,0.0931271713110067,2.4437408447265625,0.8614829486818033,1.0272954639184917,0.6970924800231383,1336350,100.0
5/5/2011,95.10264587402344,96.00542345377151,94.66682549075604,95.4295170990814,98950,-0.0087608681857197,59.77658710221526,0.8959818902093944,0.0983313378996011,0.3424301147460937,0.7377255496496297,1.3385979630154736,0.7182167889840676,1237400,100.0
5/6/2011,95.55402374267578,96.50349455851044,95.16489674848825,96.09880509710236,138550,0.0047462177787382,60.38440651888192,1.2369707385666138,0.099472143216256,0.3735198974609375,0.6693614890536059,1.3385978100221934,0.7682474806717201,1375950,100.0
5/9/2011,95.94319152832033,96.17667019914192,95.3984158798822,95.56963278013684,66000,0.0040727514174865,71.16860044346336,0.5947821385121435,0.0990714267449012,0.856101989746108,0.6402028610763498,0.7782543192597302,0.7593533860498108,1441950,100.0
5/10/2011,96.73698425292967,96.87707022444864,96.12994108460936,96.23890211810846,175550,0.0082735701404623,71.93333514889403,1.5568463994324229,0.1012248456997661,0.824928283691392,0.6753265070153669,0.7471291398392879,0.7671363139696226,1617500,100.0
5/11/2011,95.70970153808594,96.59691082706422,95.27387516030828,96.59691082706422,174400,-0.0106193378135275,56.782480807523896,1.5003441156228492,0.1056013693117499,-0.8249130249023438,0.6106681728786414,1.323035666755942,0.8338440738108963,1443100,100.0
5/12/2011,96.22335815429688,96.30118239433034,94.96258409036268,95.4762347622796,113500,0.0053668187023501,57.30991629421767,1.0074560624889046,0.1065929347808535,-0.6225662231445312,0.5952977175323386,1.3385983039676574,0.9049991057719384,1556600,100.0
5/13/2011,95.3827896118164,96.26999852260684,95.10261775181884,96.20774272741176,126400,-0.0087355976615635,52.024812353631525,1.0985811442105031,0.1124803780979768,-1.7433319091796875,0.5072750445204358,1.1673807707880002,0.9561413880431756,1430200,100.0
5/16/2011,94.79135131835938,95.74081632839504,94.6512653435004,95.10264820683923,113500,-0.0062006814422604,42.97159340093846,0.972183558534444,0.1148186346154373,-2.116790771484389,0.3835420048048008,1.0895509848946432,0.9794884720887496,1316700,100.0
5/17/2011,94.77580261230467,94.83806437798596,94.10650347525298,94.4489372488912,142400,-0.0001640308513217,37.960841943170514,1.2245775465451263,0.1067081294188032,-1.821067810058608,0.280671695976425,0.7315609027329799,0.962811881254338,1174300,100.0
5/18/2011,95.66299438476562,95.70969366923592,94.6979609447564,94.86917780006289,70550,0.0093609523528925,42.63647964373457,0.6088851489848318,0.1093073623345354,-0.2801971435547017,0.2704671787403822,1.011732724479515,0.9939423425702684,1244850,100.0
5/19/2011,95.78751373291016,96.0832481462083,95.44508003717,95.98985551893168,266650,0.0013016459389061,41.49275733197452,2.21217463444986,0.099185224288166,0.6848678588867188,0.2697293730046992,0.638168109038304,1.01395462171545,1511500,100.0
5/20/2011,95.14934539794922,95.72525175410236,94.94699767480073,95.61629665800874,95450,-0.0066623332216386,39.31673441868697,0.8269976390062166,0.1012326571491059,-0.4046783447265625,0.2130520025988537,0.7782540793016324,1.007283753995861,1416050,100.0
5/23/2011,94.01306915283205,94.29324101890012,93.70176641968904,93.93523901634197,136200,-0.0119420290319903,35.62499864989998,1.1613480846709727,0.1097631711743083,-1.9301223754882808,0.0713505007118131,0.5914745992110824,0.9928307740874952,1279850,100.0
5/24/2011,93.9352569580078,94.448907456442,93.79517099821727,94.2932590289445,89650,-0.0008276742321615,38.05611911704703,0.7629300257430377,0.104218039705803,-2.801727294921875,-0.0475071809631003,0.6537364582247278,0.966147987966512,1190200,100.0
5/25/2011,94.24656677246094,94.5578695882565,93.5150119835898,93.5150119835898,62300,0.0033140891347356,44.65873188358128,0.5325696700290647,0.1017624511384053,-1.463134765625,-0.1142466759071508,1.0428576046666933,0.9450236766558848,1252500,100.0
5/26/2011,94.62013244628906,94.79134929386076,93.8107474907912,93.99752680741148,60450,0.0039637059112191,44.122811057977,0.5179948586118251,0.1022193137831481,-1.6032257080078125,-0.1338715711958055,0.9806018030695612,0.9194525333021256,1312950,100.0
5/27/2011,95.04041290283205,95.2583231468392,94.83806513156443,94.93145778082844,47600,0.0044417656758357,44.37682614256588,0.4170682554981161,0.1031734651191604,-0.3423767089843608,-0.1123205250005625,0.4202580152747686,0.893881368731771,1360550,100.0
5/31/2011,95.98986053466795,96.0054289421646,95.2738681676236,95.95873559489016,172500,0.0099899358897634,45.52858174502124,1.4844455918420034,0.1102174258336068,1.1985092163085795,-0.0143645398955548,0.7315607745409949,0.8927693426390358,1533050,100.0
6/1/2011,93.85742950439452,95.75637112987044,93.81073616527848,95.75637112987044,222000,-0.022215169585576,39.941093924916046,1.790611388933699,0.1344944609974321,-0.9183731079101562,-0.1167354458382106,1.94563496459196,0.9372407210558944,1311050,100.0
6/2/2011,93.74849700927734,94.10649321650556,93.25041481334172,93.93527634835117,211800,-0.0011606166468909,35.85734747492744,1.6390651601919208,0.1329928333826598,-1.9144973754882808,-0.2051271105013304,0.8560784031638349,0.9027750138556212,1099250,100.0
6/3/2011,92.8457260131836,93.53058755378014,92.61224738423049,92.61224738423049,148450,-0.0096297116742513,35.50570735034593,1.127225786855993,0.1336885953437234,-2.9417877197265625,-0.3489636938055778,0.9183401695496514,0.8849863994814535,950800,100.0
6/6/2011,91.86510467529295,92.7523137776952,91.7872804612871,92.658921158324,113250,-0.0105618360693456,33.884886963879936,0.8682818370006901,0.1357365538019747,-3.284240722656264,-0.5422947468604115,0.9650333164081104,0.876092280303844,837550,100.0
6/7/2011,91.74059295654295,92.565546356177,91.72503048678732,92.23867511523144,203700,-0.001355375571498,33.46754074656053,1.483450460619743,0.1339070456440768,-2.272476196289091,-0.6996281129400608,0.8405158693896766,0.8838747779221795,633850,100.0
6/8/2011,91.3670425415039,91.89625562501084,91.25808743057084,91.60051523452836,87600,-0.0040718116484815,25.165924440357813,0.6590554291195666,0.1281427763560505,-2.568214416503892,-0.8483553736805436,0.6381681944399986,0.8571915972050712,546250,100.0
6/9/2011,92.06742095947266,92.4409794342493,91.41368472220616,91.66272568459225,43350,0.0076655476470151,30.03534060359173,0.3430538519368496,0.1298093862969798,-2.179145812988281,-0.8951127675375464,1.027294712043144,0.8849863545625597,589600,100.0
